Ad_ID,User_ID,Clicks,Impressions,Conversions,Spend,Platform,Geo_Location,Travel_Date,Device_Type,CTR,CR,ROAS
1078,21524,678,5393,32,491.67,Web,Illinois,2024-05-10,Tablet,0.12571852401260894,0.0471976401179941,3.25
1010,26150,354,2926,30,222.45,Mobile,California,2024-09-02,Mobile,0.12098427887901572,0.0847457627118644,6.74
1058,25622,141,4834,71,104.98,Mobile,New York,2024-02-29,Desktop,0.02916839056681837,0.5035460992907801,33.82
1065,24366,144,3005,42,248.44,Mobile,New York,2024-02-04,Mobile,0.04792013311148086,0.2916666666666667,8.45
1090,42693,374,5065,93,320.25,Web,Texas,2024-07-25,Tablet,0.07384007897334649,0.24866310160427807,14.52
1085,28854,920,8935,58,333.64,Web,California,2024-09-09,Tablet,0.1029658645775042,0.06304347826086956,8.69
1062,31054,577,3965,14,316.1,Mobile,Illinois,2024-02-08,Tablet,0.1455233291298865,0.024263431542461005,2.21
1075,27245,124,3894,34,401.24,Web,Texas,2024-10-23,Tablet,0.03184386235233693,0.27419354838709675,4.24
1016,48544,754,3404,43,451.4,Web,Texas,2024-11-19,Tablet,0.22150411280846063,0.05702917771883289,4.76
1063,35246,139,9019,99,372.23,Web,Texas,2024-12-18,Desktop,0.015411908193813061,0.7122302158273381,13.3
1064,33912,846,7048,31,221.84,Web,Texas,2024-01-29,Mobile,0.12003405221339387,0.03664302600472813,6.99
1049,10986,881,5310,53,291.25,Web,Illinois,2024-03-19,Tablet,0.16591337099811676,0.060158910329171394,9.1
1020,23926,903,1204,58,398.59,Mobile,California,2024-03-18,Tablet,0.75,0.06423034330011074,7.28
1097,32549,486,9717,32,172.67,Web,New York,2024-10-16,Mobile,0.050015436863229394,0.06584362139917696,9.27
1060,36040,695,5160,23,319.54,Mobile,New York,2024-06-05,Desktop,0.13468992248062014,0.033093525179856115,3.6
1040,19680,676,3617,12,115.54,Mobile,California,2024-02-14,Mobile,0.18689521703068843,0.01775147928994083,5.19
1074,49546,339,7862,56,368.82,Web,New York,2024-05-08,Tablet,0.04311879928771305,0.16519174041297935,7.59
1037,33317,616,3519,42,302.27,Web,Illinois,2024-03-02,Desktop,0.17504973003694232,0.06818181818181818,6.95
1011,10210,623,8200,68,204.46,Web,California,2024-10-13,Tablet,0.07597560975609756,0.10914927768860354,16.63
1017,17187,830,7274,45,337.53,Mobile,Texas,2024-08-02,Mobile,0.1141050316194666,0.05421686746987952,6.67
1075,39108,200,8191,47,374.45,Web,California,2024-11-07,Desktop,0.024417043096081066,0.235,6.28
1012,27455,715,3566,46,207.43,Web,New York,2024-11-02,Desktop,0.20050476724621424,0.06433566433566433,11.09
1063,10487,428,2263,83,431.15,Web,California,2024-11-13,Tablet,0.18912947414935927,0.1939252336448598,9.63
1051,12262,957,1490,51,119.09,Mobile,Illinois,2024-04-26,Desktop,0.6422818791946309,0.05329153605015674,21.41
1012,16424,265,1633,50,132.7,Mobile,Illinois,2024-09-25,Tablet,0.16227801592161667,0.18867924528301888,18.84
1011,19689,906,4392,91,194.25,Mobile,California,2024-07-14,Tablet,0.2062841530054645,0.10044150110375276,23.42
1057,12072,974,4003,20,407.45,Mobile,Illinois,2024-08-19,Mobile,0.24331751186610043,0.02053388090349076,2.45
1094,36135,586,5783,60,124.89,Web,New York,2024-08-15,Tablet,0.1013314888466194,0.10238907849829351,24.02
1005,33144,951,1393,36,198.12,Mobile,Illinois,2024-06-02,Tablet,0.6826992103374013,0.03785488958990536,9.09
1040,26347,482,9860,30,318.98,Web,California,2024-10-29,Mobile,0.04888438133874239,0.06224066390041494,4.7
1089,28425,740,4208,91,361.92,Mobile,Texas,2024-08-08,Desktop,0.1758555133079848,0.12297297297297298,12.57
1020,30159,591,2927,66,402.33,Web,California,2024-06-06,Mobile,0.2019132217287325,0.1116751269035533,8.2
1042,28827,883,1833,80,108.85,Web,Florida,2024-10-19,Desktop,0.4817239498090562,0.09060022650056625,36.75
1047,40478,683,7920,54,450.17,Mobile,New York,2024-11-14,Tablet,0.08623737373737374,0.07906295754026355,6.0
1022,17819,360,9416,20,346.35,Mobile,Florida,2024-02-01,Desktop,0.038232795242141036,0.05555555555555555,2.89
1085,23957,797,6753,22,256.81,Web,California,2024-11-09,Desktop,0.11802162002073152,0.027603513174404015,4.28
1096,35831,326,5892,87,283.26,Web,California,2024-02-21,Desktop,0.055329260013577734,0.2668711656441718,15.36
1043,22607,818,7455,94,449.96,Web,Texas,2024-04-17,Desktop,0.10972501676727028,0.11491442542787286,10.45
1054,23977,270,9439,59,308.33,Web,New York,2024-11-17,Desktop,0.028604725076808984,0.21851851851851853,9.57
1025,47882,800,7034,52,474.89,Mobile,Texas,2024-04-19,Mobile,0.11373329542223486,0.065,5.47
1045,28670,325,9981,98,373.73,Web,California,2024-05-16,Desktop,0.03256186754834185,0.30153846153846153,13.11
1018,39869,580,7800,43,280.56,Mobile,New York,2024-12-05,Tablet,0.07435897435897436,0.07413793103448275,7.66
1089,17266,578,8492,48,150.77,Mobile,Texas,2024-02-12,Mobile,0.06806406029203957,0.08304498269896193,15.92
1099,11222,854,4025,13,104.03,Mobile,New York,2024-03-22,Mobile,0.21217391304347827,0.01522248243559719,6.25
1058,18516,309,8031,11,318.24,Web,California,2024-05-03,Tablet,0.038475905864774,0.03559870550161812,1.73
1093,44968,358,7221,21,349.34,Mobile,Florida,2024-03-30,Desktop,0.04957762082814015,0.05865921787709497,3.01
1020,34911,749,1212,83,140.79,Web,California,2024-10-10,Mobile,0.6179867986798679,0.11081441922563418,29.48
1041,37361,804,4421,76,369.07,Web,Florida,2024-02-09,Desktop,0.18185930784890297,0.0945273631840796,10.3
1006,16905,358,9368,25,427.07,Mobile,California,2024-03-22,Desktop,0.03821520068317677,0.06983240223463687,2.93
1012,16774,946,8224,29,353.4,Web,New York,2024-01-03,Tablet,0.11502918287937743,0.0306553911205074,4.1
1087,40607,320,4277,62,416.65,Mobile,New York,2024-07-29,Desktop,0.07481879822305354,0.19375,7.44
1033,32740,310,7060,92,308.25,Mobile,New York,2024-08-19,Tablet,0.043909348441926344,0.2967741935483871,14.92
1061,26978,627,3604,44,346.72,Web,California,2024-12-19,Tablet,0.1739733629300777,0.07017543859649122,6.35
1059,36893,209,2396,73,350.68,Web,New York,2024-11-01,Desktop,0.08722871452420701,0.3492822966507177,10.41
1036,20207,100,1548,84,335.04,Web,Texas,2024-08-29,Desktop,0.06459948320413436,0.84,12.54
1094,24794,476,6318,66,185.74,Web,Florida,2024-05-30,Mobile,0.07534029756251978,0.13865546218487396,17.77
1090,29493,642,6408,53,161.4,Mobile,California,2024-01-18,Tablet,0.10018726591760299,0.08255451713395638,16.42
1096,19351,596,1723,11,300.44,Web,New York,2024-04-29,Mobile,0.3459082994776553,0.018456375838926176,1.83
1062,36772,492,5800,66,168.44,Mobile,Texas,2024-05-28,Mobile,0.08482758620689655,0.13414634146341464,19.59
1026,37781,262,4227,21,144.41,Mobile,Florida,2024-12-28,Tablet,0.06198249349420393,0.08015267175572519,7.27
1032,25455,751,2246,20,436.76,Mobile,Florida,2024-05-25,Desktop,0.3343722172751558,0.02663115845539281,2.29
1033,48322,901,6277,92,347.4,Web,New York,2024-12-26,Mobile,0.14353990759917157,0.10210876803551609,13.24
1005,49122,958,6100,95,439.73,Web,Texas,2024-08-21,Mobile,0.15704918032786885,0.09916492693110647,10.8
1075,34608,744,5061,12,167.88,Mobile,Florida,2024-02-07,Desktop,0.14700652045050386,0.016129032258064516,3.57
1030,45279,452,2899,41,261.6,Mobile,Illinois,2024-12-18,Mobile,0.1559158330458779,0.09070796460176991,7.84
1061,19755,212,9360,62,487.8,Mobile,California,2024-04-30,Desktop,0.02264957264957265,0.29245283018867924,6.36
1071,48975,564,7672,70,472.57,Web,New York,2024-05-16,Desktop,0.0735140771637122,0.12411347517730496,7.41
1051,33418,803,2068,57,201.9,Web,Florida,2024-11-17,Mobile,0.3882978723404255,0.07098381070983811,14.12
1099,37816,524,6583,34,168.33,Mobile,Florida,2024-10-29,Tablet,0.07959896703630563,0.0648854961832061,10.1
1051,17102,631,7713,81,325.48,Mobile,Texas,2024-12-05,Mobile,0.08180993128484378,0.12836767036450078,12.44
1009,19148,582,1351,24,224.76,Web,New York,2024-04-12,Desktop,0.4307920059215396,0.041237113402061855,5.34
1001,25985,902,3548,60,262.92,Web,New York,2024-08-06,Desktop,0.25422773393461107,0.06651884700665188,11.41
1049,26630,673,4540,54,338.17,Mobile,Illinois,2024-02-29,Tablet,0.14823788546255506,0.08023774145616643,7.98
1074,22738,965,5887,34,345.22,Web,Illinois,2024-10-06,Mobile,0.1639205028027858,0.035233160621761656,4.92
1015,43031,466,7994,41,253.61,Web,Texas,2024-04-26,Mobile,0.05829372029021766,0.08798283261802575,8.08
1014,29966,499,8018,73,131.97,Mobile,Illinois,2024-11-28,Mobile,0.06223497131454228,0.1462925851703407,27.66
1064,16897,663,9160,18,159.23,Mobile,New York,2024-03-18,Mobile,0.07237991266375546,0.027149321266968326,5.65
1020,20501,902,4909,75,439.78,Web,California,2024-05-17,Desktop,0.18374414341006315,0.08314855875831485,8.53
1010,42973,289,4831,88,298.81,Web,California,2024-03-14,Mobile,0.05982198302628855,0.3044982698961938,14.73
1076,34394,328,2721,44,132.19,Web,Illinois,2024-02-07,Tablet,0.12054391767732452,0.13414634146341464,16.64
1030,24274,197,4482,17,296.67,Web,Florida,2024-02-01,Tablet,0.043953592146363234,0.08629441624365482,2.87
1073,38471,987,1481,38,292.65,Mobile,Florida,2024-03-26,Tablet,0.6664415935178933,0.03850050658561297,6.49
1022,48880,255,2044,15,376.13,Mobile,California,2024-06-07,Mobile,0.12475538160469667,0.058823529411764705,1.99
1092,27962,750,1015,18,168.34,Web,New York,2024-11-01,Tablet,0.7389162561576355,0.024,5.35
1037,31100,652,6066,81,283.57,Mobile,Florida,2024-10-19,Desktop,0.10748433893834487,0.12423312883435583,14.28
1008,27006,157,4045,62,330.19,Mobile,Texas,2024-05-28,Desktop,0.03881334981458591,0.39490445859872614,9.39
1005,26731,329,1010,89,374.61,Mobile,Texas,2024-08-13,Mobile,0.32574257425742575,0.270516717325228,11.88
1096,12289,653,7034,25,147.82,Mobile,Illinois,2024-03-05,Tablet,0.09283480238839921,0.03828483920367534,8.46
1051,11195,958,7210,96,371.33,Mobile,Illinois,2024-08-28,Mobile,0.13287101248266298,0.10020876826722339,12.93
1063,41358,861,2257,26,147.01,Web,California,2024-12-19,Desktop,0.38147984049623396,0.030197444831591175,8.84
1022,39333,340,7212,19,145.37,Mobile,Florida,2024-06-05,Mobile,0.04714364947310039,0.05588235294117647,6.54
1024,24125,579,8028,38,154.52,Web,Illinois,2024-12-25,Tablet,0.07212257100149477,0.06563039723661486,12.3
1063,11460,186,8544,37,249.4,Mobile,California,2024-07-26,Tablet,0.021769662921348316,0.1989247311827957,7.42
1080,47338,245,1998,67,221.38,Web,New York,2024-05-20,Tablet,0.12262262262262262,0.27346938775510204,15.13
1021,16068,792,1353,98,104.29,Web,California,2024-09-14,Tablet,0.5853658536585366,0.12373737373737374,46.98
1030,15870,527,6371,66,424.53,Web,Florida,2024-10-04,Desktop,0.08271856851357715,0.1252371916508539,7.77
1005,23525,854,7374,40,266.78,Web,California,2024-09-10,Desktop,0.11581231353403851,0.0468384074941452,7.5
1041,33902,624,7473,33,136.16,Mobile,Texas,2024-08-13,Mobile,0.0835006021678041,0.052884615384615384,12.12
1060,17705,421,6962,59,390.67,Web,Florida,2024-02-12,Desktop,0.060471128985923585,0.14014251781472684,7.55
1020,42365,913,4413,57,375.8,Mobile,Florida,2024-11-03,Mobile,0.20688873782007705,0.0624315443592552,7.58
1098,38101,381,7547,18,290.12,Web,Texas,2024-01-22,Mobile,0.05048363588180734,0.047244094488188976,3.1
1041,16826,825,7640,80,258.65,Mobile,California,2024-08-10,Mobile,0.10798429319371727,0.09696969696969697,15.46
1094,29255,394,9280,88,366.93,Web,Florida,2024-06-15,Desktop,0.04245689655172414,0.2233502538071066,11.99
1064,41946,418,9794,71,318.48,Mobile,Florida,2024-11-06,Tablet,0.04267919134163774,0.16985645933014354,11.15
1011,49644,834,5194,59,487.03,Mobile,California,2024-05-09,Tablet,0.16056988833269156,0.07074340527577938,6.06
1006,44031,213,8202,16,126.9,Web,California,2024-01-15,Desktop,0.02596927578639356,0.07511737089201878,6.3
1091,43681,936,4719,74,219.06,Mobile,Illinois,2024-02-17,Tablet,0.19834710743801653,0.07905982905982906,16.89
1010,22941,516,6208,86,168.13,Mobile,Illinois,2024-04-28,Mobile,0.08311855670103092,0.16666666666666666,25.58
1018,37819,217,1421,27,490.48,Web,New York,2024-12-12,Tablet,0.15270935960591134,0.12442396313364056,2.75
1051,12268,422,4330,12,337.51,Web,Florida,2024-10-22,Desktop,0.09745958429561201,0.02843601895734597,1.78
1008,29863,682,2899,52,128.73,Mobile,Texas,2024-10-28,Tablet,0.2352535357019662,0.07624633431085044,20.2
1021,27829,756,4603,40,127.45,Web,Florida,2024-01-12,Desktop,0.164240712578753,0.05291005291005291,15.69
1038,26265,603,1356,56,300.7,Mobile,Illinois,2024-12-11,Tablet,0.4446902654867257,0.09286898839137644,9.31
1047,43011,805,1791,19,454.5,Mobile,Texas,2024-05-18,Mobile,0.44946957007258515,0.02360248447204969,2.09
1016,10560,123,7164,95,172.77,Mobile,New York,2024-10-23,Desktop,0.017169179229480736,0.7723577235772358,27.49
1017,16631,635,5015,75,448.84,Mobile,Illinois,2024-01-22,Mobile,0.12662013958125623,0.11811023622047244,8.35
1088,21558,858,2790,11,164.41,Web,New York,2024-03-31,Tablet,0.30752688172043013,0.01282051282051282,3.35
1064,45223,972,3473,47,304.5,Mobile,California,2024-08-29,Desktop,0.2798733083789231,0.04835390946502058,7.72
1004,48716,196,4630,48,102.33,Mobile,New York,2024-09-23,Desktop,0.042332613390928725,0.24489795918367346,23.45
1062,43814,195,1901,97,392.6,Web,New York,2024-11-30,Desktop,0.10257759074171488,0.49743589743589745,12.35
1081,39496,321,9218,91,285.13,Web,Texas,2024-08-15,Tablet,0.03482317205467563,0.2834890965732087,15.96
1026,24918,508,1368,27,451.66,Mobile,California,2024-05-23,Mobile,0.3713450292397661,0.0531496062992126,2.99
1099,42864,445,3432,33,374.66,Mobile,Illinois,2024-04-03,Desktop,0.12966200466200467,0.07415730337078652,4.4
1090,21076,711,6312,35,364.47,Web,California,2024-10-27,Tablet,0.1126425855513308,0.04922644163150492,4.8
1064,29600,535,7234,68,476.47,Web,Florida,2024-08-12,Mobile,0.07395631739010229,0.12710280373831775,7.14
1040,31880,570,7569,62,161.34,Mobile,Florida,2024-11-22,Desktop,0.07530717399920729,0.10877192982456141,19.21
1060,44118,979,1513,49,237.28,Mobile,Illinois,2024-09-09,Mobile,0.6470588235294118,0.05005107252298264,10.33
1005,47522,642,5260,27,374.09,Mobile,California,2024-02-17,Desktop,0.1220532319391635,0.04205607476635514,3.61
1037,35135,450,7204,34,358.03,Web,California,2024-08-29,Mobile,0.06246529705719045,0.07555555555555556,4.75
1094,21586,874,2393,91,425.08,Mobile,Texas,2024-06-28,Tablet,0.36523192645215213,0.10411899313501144,10.7
1022,30869,585,8080,94,324.39,Web,California,2024-07-29,Tablet,0.0724009900990099,0.1606837606837607,14.49
1092,47305,256,1555,47,475.02,Mobile,Illinois,2024-06-20,Desktop,0.16463022508038586,0.18359375,4.95
1016,38102,534,5125,25,237.66,Web,Illinois,2024-06-14,Desktop,0.10419512195121951,0.04681647940074907,5.26
1091,12880,707,1799,97,209.01,Web,Texas,2024-12-10,Tablet,0.39299610894941633,0.1371994342291372,23.2
1035,25111,358,7182,49,243.22,Mobile,New York,2024-02-24,Desktop,0.04984683932052353,0.13687150837988826,10.07
1059,38166,565,2947,56,100.15,Mobile,California,2024-03-24,Tablet,0.19172039362063115,0.09911504424778761,27.96
1024,20062,292,7709,10,283.38,Mobile,Florida,2024-06-18,Desktop,0.03787780516279673,0.03424657534246575,1.76
1021,31786,681,2107,67,485.55,Mobile,New York,2024-07-30,Tablet,0.32320835310868534,0.09838472834067548,6.9
1008,45959,930,6309,59,303.7,Web,Texas,2024-12-22,Mobile,0.14740846409890632,0.06344086021505377,9.71
1007,14935,777,1422,30,253.67,Mobile,California,2024-09-11,Tablet,0.5464135021097046,0.03861003861003861,5.91
1000,14448,945,2608,35,439.9,Web,California,2024-05-28,Mobile,0.36234662576687116,0.037037037037037035,3.98
1075,33279,323,7385,33,319.62,Mobile,Florida,2024-12-06,Mobile,0.043737305348679756,0.1021671826625387,5.16
1092,35960,541,9877,60,111.43,Mobile,Texas,2024-07-25,Tablet,0.054773716715601904,0.11090573012939002,26.92
1008,12082,772,2294,29,383.6,Mobile,Illinois,2024-10-09,Desktop,0.3365300784655623,0.03756476683937824,3.78
1048,11579,301,9346,65,410.55,Web,Texas,2024-01-20,Desktop,0.03220629146158784,0.2159468438538206,7.92
1086,28455,875,2845,43,454.47,Mobile,Texas,2024-08-21,Mobile,0.30755711775043937,0.04914285714285714,4.73
1043,34195,327,9622,49,267.96,Web,Illinois,2024-02-16,Mobile,0.0339846185824153,0.14984709480122324,9.14
1008,48059,194,1200,75,211.48,Mobile,New York,2024-06-11,Desktop,0.16166666666666665,0.3865979381443299,17.73
1082,42580,532,9098,77,389.95,Web,Texas,2024-05-10,Desktop,0.05847438997581886,0.14473684210526316,9.87
1095,12820,578,3535,36,151.86,Mobile,Florida,2024-06-15,Desktop,0.1635077793493635,0.06228373702422145,11.85
1000,45141,324,2910,20,235.5,Mobile,New York,2024-03-01,Tablet,0.11134020618556702,0.06172839506172839,4.25
1084,40688,567,2277,22,231.61,Mobile,Texas,2024-07-26,Desktop,0.2490118577075099,0.03880070546737213,4.75
1045,34784,299,4459,54,266.01,Web,California,2024-09-21,Mobile,0.06705539358600583,0.1806020066889632,10.15
1091,42183,640,7643,28,101.56,Web,Texas,2024-01-02,Tablet,0.08373675258406385,0.04375,13.78
1063,11205,671,6307,70,219.94,Mobile,New York,2024-12-03,Mobile,0.10638972570160139,0.10432190760059612,15.91
1028,13454,515,7700,44,442.42,Mobile,Illinois,2024-10-05,Desktop,0.06688311688311688,0.0854368932038835,4.97
1087,44152,154,3106,66,222.61,Web,Illinois,2024-08-25,Mobile,0.049581455247907275,0.42857142857142855,14.82
1054,14462,589,3886,20,123.4,Web,New York,2024-07-31,Tablet,0.15156973751930006,0.03395585738539898,8.1
1015,14838,744,2197,53,438.7,Web,Florida,2024-01-29,Tablet,0.33864360491579426,0.07123655913978495,6.04
1049,18402,581,5471,65,138.11,Mobile,New York,2024-04-07,Tablet,0.10619630780478889,0.11187607573149742,23.53
1045,35616,219,8276,96,383.51,Web,Texas,2024-09-23,Tablet,0.026462058965683904,0.4383561643835616,12.52
1024,37043,713,6300,28,211.53,Mobile,Florida,2024-07-05,Tablet,0.11317460317460318,0.03927068723702665,6.62
1044,37187,414,3506,12,369.6,Web,New York,2024-11-15,Tablet,0.11808328579577866,0.028985507246376812,1.62
1014,40370,299,7376,26,346.64,Web,California,2024-09-13,Mobile,0.040536876355748375,0.08695652173913043,3.75
1034,20238,204,5881,80,232.06,Web,New York,2024-11-17,Mobile,0.034687978234994046,0.39215686274509803,17.24
1029,20085,688,1077,54,372.34,Mobile,Illinois,2024-08-15,Desktop,0.6388115134633241,0.07848837209302326,7.25
1077,45889,569,2746,96,416.21,Web,California,2024-01-28,Mobile,0.20721048798252004,0.1687170474516696,11.53
1044,13672,673,3466,23,396.97,Web,Illinois,2024-04-15,Tablet,0.19417195614541258,0.03417533432392273,2.9
1055,46994,428,2190,20,438.44,Mobile,California,2024-05-17,Tablet,0.1954337899543379,0.04672897196261682,2.28
1059,38201,559,9109,88,332.97,Mobile,Florida,2024-10-09,Tablet,0.06136787792293336,0.15742397137745975,13.21
1044,31399,719,2175,10,114.52,Web,Florida,2024-03-09,Mobile,0.33057471264367816,0.013908205841446454,4.37
1054,36546,344,5881,23,493.05,Web,New York,2024-05-28,Desktop,0.05849345349430369,0.06686046511627906,2.33
1050,26976,939,4613,25,102.33,Web,New York,2024-08-13,Mobile,0.20355517017125516,0.026624068157614485,12.22
1041,22474,743,1551,24,421.26,Mobile,Illinois,2024-12-24,Tablet,0.47904577691811734,0.03230148048452221,2.85
1099,11636,143,7447,93,309.43,Web,Texas,2024-09-06,Desktop,0.019202363367799114,0.6503496503496503,15.03
1026,14424,871,1895,90,196.44,Web,California,2024-03-04,Desktop,0.45963060686015833,0.10332950631458095,22.91
1077,36556,134,2972,17,169.66,Mobile,Florida,2024-01-16,Desktop,0.04508748317631225,0.12686567164179105,5.01
1017,11373,337,7900,78,329.49,Mobile,Texas,2024-11-19,Tablet,0.04265822784810126,0.2314540059347181,11.84
1019,19046,901,1558,44,355.84,Mobile,Texas,2024-11-08,Tablet,0.5783055198973043,0.048834628190899,6.18
1006,46209,787,1602,46,378.09,Mobile,Illinois,2024-05-03,Desktop,0.4912609238451935,0.05844980940279543,6.08
1052,40909,113,5239,58,374.14,Web,New York,2024-12-30,Desktop,0.021569001717885092,0.5132743362831859,7.75
1088,37177,892,3931,67,470.25,Web,Florida,2024-03-23,Tablet,0.22691427117781734,0.07511210762331838,7.12
1082,26333,715,1892,36,248.1,Mobile,Illinois,2024-06-09,Tablet,0.37790697674418605,0.05034965034965035,7.26
1034,17430,543,5085,66,262.07,Mobile,Illinois,2024-10-10,Tablet,0.10678466076696165,0.12154696132596685,12.59
1038,48812,221,8379,15,305.29,Mobile,New York,2024-01-09,Mobile,0.02637546246568803,0.06787330316742081,2.46
1003,48968,332,2303,30,241.27,Web,California,2024-10-10,Mobile,0.14415979157620495,0.09036144578313253,6.22
1027,36074,129,8743,37,422.9,Mobile,Texas,2024-07-28,Mobile,0.014754660871554387,0.2868217054263566,4.37
1074,12840,743,9859,41,404.73,Web,Texas,2024-02-18,Tablet,0.07536261284105893,0.05518169582772544,5.07
1099,12542,425,5605,57,159.3,Mobile,California,2024-04-26,Desktop,0.07582515611061552,0.13411764705882354,17.89
1093,10103,344,6918,72,489.99,Web,New York,2024-02-29,Tablet,0.04972535414859786,0.20930232558139536,7.35
1053,30941,769,8906,95,162.5,Web,Illinois,2024-08-25,Mobile,0.08634628340444644,0.1235370611183355,29.23
1048,28141,281,8946,38,450.06,Mobile,New York,2024-03-02,Tablet,0.0314106863402638,0.13523131672597866,4.22
1041,26440,197,2935,92,490.86,Web,New York,2024-11-28,Mobile,0.06712095400340716,0.467005076142132,9.37
1026,10277,964,5222,97,407.79,Mobile,New York,2024-03-20,Desktop,0.18460360015319802,0.10062240663900415,11.89
1031,35083,531,6561,48,432.72,Mobile,New York,2024-09-13,Desktop,0.08093278463648834,0.0903954802259887,5.55
1000,10997,271,8672,71,112.49,Web,Texas,2024-05-30,Desktop,0.03125,0.26199261992619927,31.56
1055,21680,298,5954,31,410.07,Web,New York,2024-09-18,Tablet,0.05005038629492778,0.1040268456375839,3.78
1083,29164,471,2318,96,331.55,Mobile,New York,2024-12-28,Mobile,0.20319240724762727,0.20382165605095542,14.48
1074,12049,580,8755,21,254.93,Mobile,Texas,2024-05-20,Mobile,0.06624785836664764,0.03620689655172414,4.12
1079,39566,151,1813,69,327.49,Web,New York,2024-08-01,Tablet,0.08328736900165472,0.45695364238410596,10.53
1047,19521,813,1123,48,485.73,Web,Florida,2024-09-05,Desktop,0.723953695458593,0.05904059040590406,4.94
1042,44734,983,4604,51,446.72,Web,New York,2024-08-30,Tablet,0.21350999131190268,0.05188199389623601,5.71
1032,18118,137,8727,49,291.68,Web,California,2024-05-05,Desktop,0.015698407241892975,0.35766423357664234,8.4
1005,25288,648,9899,25,361.14,Mobile,Texas,2024-08-22,Tablet,0.06546115769269623,0.038580246913580245,3.46
1054,18155,392,6327,59,484.16,Web,Florida,2024-10-10,Mobile,0.06195669353564091,0.15051020408163265,6.09
1048,27448,507,7593,98,443.56,Mobile,Florida,2024-03-16,Desktop,0.06677202686685105,0.1932938856015779,11.05
1029,18190,585,2438,60,420.72,Mobile,New York,2024-07-16,Desktop,0.23995077932731748,0.10256410256410256,7.13
1064,39604,678,6129,27,125.03,Web,Illinois,2024-04-08,Desktop,0.11062163485070974,0.03982300884955752,10.8
1004,49188,933,8440,56,324.89,Web,Texas,2024-11-03,Tablet,0.11054502369668247,0.06002143622722401,8.62
1078,11834,212,3923,35,434.9,Mobile,Illinois,2024-09-18,Tablet,0.054040275299515675,0.1650943396226415,4.02
1074,11664,745,1281,65,138.04,Web,Illinois,2024-03-11,Mobile,0.5815768930523029,0.087248322147651,23.54
1098,32761,489,1448,71,493.06,Web,California,2024-02-06,Desktop,0.337707182320442,0.14519427402862986,7.2
1010,25621,916,8584,45,339.01,Mobile,New York,2024-05-22,Desktop,0.10671015843429636,0.04912663755458515,6.64
1025,32554,728,9728,50,170.16,Web,Illinois,2024-08-01,Mobile,0.07483552631578948,0.06868131868131869,14.69
1015,48360,119,9961,53,386.24,Mobile,New York,2024-06-24,Tablet,0.011946591707659873,0.44537815126050423,6.86
1024,18983,773,4201,50,214.43,Mobile,California,2024-09-17,Desktop,0.18400380861699595,0.0646830530401035,11.66
1054,19929,467,5930,40,434.32,Mobile,Texas,2024-05-17,Desktop,0.07875210792580101,0.08565310492505353,4.6
1007,38779,711,7434,31,250.42,Mobile,Illinois,2024-01-03,Desktop,0.09564164648910412,0.04360056258790436,6.19
1042,17615,408,4401,17,250.01,Mobile,New York,2024-05-25,Desktop,0.09270620313565099,0.041666666666666664,3.4
1072,36573,211,6205,89,299.25,Web,California,2024-06-02,Desktop,0.03400483481063658,0.4218009478672986,14.87
1038,24553,812,3111,28,220.49,Mobile,New York,2024-10-28,Mobile,0.2610093217614915,0.034482758620689655,6.35
1019,29596,630,5798,90,334.95,Web,New York,2024-10-24,Tablet,0.10865815798551225,0.14285714285714285,13.43
1023,34634,199,6898,83,485.77,Web,California,2024-12-04,Tablet,0.02884894172223833,0.41708542713567837,8.54
1092,11074,976,5741,66,112.6,Mobile,California,2024-09-08,Desktop,0.1700052255704581,0.06762295081967214,29.31
1091,20341,343,1397,25,459.58,Web,California,2024-03-18,Tablet,0.2455261274158912,0.0728862973760933,2.72
1003,42567,418,6837,61,403.66,Mobile,Florida,2024-08-17,Tablet,0.061137925990931694,0.145933014354067,7.56
1026,40253,192,9501,40,201.53,Web,New York,2024-10-03,Mobile,0.020208399115882538,0.20833333333333334,9.92
1041,14757,989,5808,11,284.44,Mobile,New York,2024-09-05,Tablet,0.1702823691460055,0.011122345803842264,1.93
1051,26886,748,3759,44,236.61,Mobile,California,2024-06-26,Desktop,0.19898909284384145,0.058823529411764705,9.3
1042,13684,902,8383,98,135.06,Mobile,Texas,2024-06-20,Desktop,0.10759871167839676,0.10864745011086474,36.28
1018,43865,275,1802,77,406.37,Mobile,California,2024-10-10,Mobile,0.1526082130965594,0.28,9.47
1070,36733,916,7342,81,385.09,Mobile,Illinois,2024-10-06,Tablet,0.12476164532824843,0.08842794759825327,10.52
1006,19319,282,5504,16,380.68,Mobile,Florida,2024-07-13,Mobile,0.05123546511627907,0.05673758865248227,2.1
1071,39685,533,8937,88,380.65,Mobile,Texas,2024-08-22,Tablet,0.05963970012308381,0.1651031894934334,11.56
1074,41875,454,5120,49,461.65,Web,Texas,2024-06-14,Mobile,0.088671875,0.10792951541850221,5.31
1024,48095,169,3750,22,497.09,Web,Illinois,2024-04-07,Tablet,0.045066666666666665,0.1301775147928994,2.21
1068,41425,449,3846,26,488.22,Web,New York,2024-12-24,Desktop,0.11674466978679147,0.05790645879732739,2.66
1028,30057,994,4614,57,261.76,Web,Florida,2024-05-03,Desktop,0.2154312960554833,0.05734406438631791,10.89
1004,34149,411,6194,43,265.12,Web,Florida,2024-10-20,Mobile,0.06635453664836939,0.10462287104622871,8.11
